,tweets,id,date,source,likes,retweets
519,"""Everyone who had close contact with the patient has been quarantined.""

The DPRK confirms its first case of 2019-nCoV, according to ROK reports.

They will be as politically incorrect as need be to stamp it out, because they are actually a sane country.
https://t.co/YA3MfW3r78",1225930568635863041,2020-02-07 23:53:18,Twitter Web App,0,15
520,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | Zero Hedge https://t.co/ft0RYtYnkf,1225930564441645059,2020-02-07 23:53:17,Twitter for iPad,0,0
521,"👀
White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered

https://t.co/W2mdNrph3o",1225930552353660929,2020-02-07 23:53:15,Twitter for iPhone,0,5
522,Doctor Warns Up To 30% Of Medical Staff Working In Wuhan Hospital Now Infected With nCoV | Zero Hedge https://t.co/a2qeRFcDhL,1225930546045386753,2020-02-07 23:53:13,Twitter Web Client,0,0
523,First confirmed nCoV case in Philippines now tests negative — DOH https://t.co/uMo6JHtPea https://t.co/VnHQnm6117,1225930544069767170,2020-02-07 23:53:13,Twitter for iPhone,0,55
524,"The street dancing and float parades of the crowd-drawing Panagbenga Flower Festival have been canceled, and rescheduled to the end of March, in light of concerns over the novel coronavirus (2019-nCoV). https://t.co/xybmk8rbJL",1225930514823106561,2020-02-07 23:53:06,Echobox Social,22,10
525,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | Zero Hedge https://t.co/x1FrqLgdfP,1225930499568361472,2020-02-07 23:53:02,Twitter Web App,0,1
526,"Wla ng facemask dahil sa ncov then wla din akong mabilhan then i don’t know, I just felt that I should go to my mom’s room and voila, in her cabinet, I saw these facemask which she used during her dialysis. I felt that even though she is gone, she will always look after me 😊 https://t.co/ZjdoQhUGBy",1225930493847166976,2020-02-07 23:53:01,Twitter for Android,0,4058
527,@KrutikaKuppalli @IDSAInfo Watched an SHEA IDSA trustee FBlive Q &amp; A on Coronavirus last Friday.  Very informative.  Also finding UNMC- ID physicians 2019 nCoV updates very helpful.,1225930477736824832,2020-02-07 23:52:57,Twitter Web App,0,0
528,"[Infographics] 2019-nCoV Situation update (Feb 7, 2020)

#2019nCoV #CoronaOutbreak https://t.co/ChgbzgkwN2",1225930440516624385,2020-02-07 23:52:48,Twitter for Android,0,22
529,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | Zero Hedge https://t.co/hHlLXzEXPG,1225930425698152448,2020-02-07 23:52:44,Twitter for iPhone,4,4
530,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | Zero Hedge https://t.co/4yZiMa6tH1,1225930383180492802,2020-02-07 23:52:34,Twitter Web App,0,105
531,"There have been 4 common CoronaVirus
1. 229E alpha
2. NL63 alpha 
3. OC43 beta
4. HKU1 beta
Because of new animal human creations
5. MERS middle east respiratory syndrome 
6. SARS severe acute respiratory 
7. 2019 Novel nCoV
Chris Sanders 
#coronavirus
https://t.co/JmEhYZWI6o",1225930381263663104,2020-02-07 23:52:34,Twitter for Android,0,20
532,Here’s a rundown on the Coronavirus (2019-nCoV): https://t.co/qfla5CcOcU,1225930329388531712,2020-02-07 23:52:21,Twitter for Android,0,30
533,79. . White House Asks Scientists To Investigate Whether 2019-nCoV (Coronavirus ) Was Bio-Engineered https://t.co/RlXlIm1eH3  #TRUMP #NEWS,1225930311680372736,2020-02-07 23:52:17,Twitter Web App,5,5
534,"I very literally yelped out loud (alone in my apt, working from home), when I charted this. The media has covered 2019-nCoV VERY differently than Ebola. Story by @Jamie_Ducharme 

https://t.co/RNm3YKNzxa https://t.co/dqdskjwh5j",1225930306395394048,2020-02-07 23:52:16,Twitter Web App,0,91
535,"A racist headline, plain &amp; simple.  Facing this global health emergency, we rely on media to provide accurate info, focus should be on combating the Novel Coronavirus (2019-nCoV).  This kind of language will only fuel racist, xenophobic reactions. Not acceptable! Not Helpful! https://t.co/r6k4EZXR9Z",1225930293955244033,2020-02-07 23:52:13,Twitter for iPhone,0,127
536,and for team china especially there must have been a unique burden given  the sinophobia panic surrounding nCoV coverage. yet they all come here and gave their best.,1225930274187304960,2020-02-07 23:52:08,Twitter for iPhone,36,5
537,Here’s a rundown on the Coronavirus (2019-nCoV): https://t.co/qfla5CcOcU,1225930195208564738,2020-02-07 23:51:49,Twitter for iPhone,0,30
538,"I very literally yelped out loud (alone in my apt, working from home), when I charted this. The media has covered 2019-nCoV VERY differently than Ebola. Story by @Jamie_Ducharme 

https://t.co/RNm3YKNzxa https://t.co/dqdskjwh5j",1225930192868331521,2020-02-07 23:51:49,Twitter for iPhone,0,91
539,Here’s a rundown on the Coronavirus (2019-nCoV): https://t.co/qfla5CcOcU,1225930170537668608,2020-02-07 23:51:43,Twitter for iPhone,0,30
540,"Media: What additional plans do you have to address the nCov?

Palace: Scrap the VFA!

🤦‍♂️🤦‍♂️🤦‍♂️",1225930169803653120,2020-02-07 23:51:43,Twitter for Android,4,0
541,We regret to report 82 lives have been lost today in mainland China due to 2019-nCoV ARD we'll release our full report a bit later today than you guys are used to from us.,1225930169451503617,2020-02-07 23:51:43,Twitter for iPhone,0,36
542,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | Zero Hedge https://t.co/x1FrqLgdfP,1225930168113516545,2020-02-07 23:51:43,Twitter for iPhone,1,1
543,"Wla ng facemask dahil sa ncov then wla din akong mabilhan then i don’t know, I just felt that I should go to my mom’s room and voila, in her cabinet, I saw these facemask which she used during her dialysis. I felt that even though she is gone, she will always look after me 😊 https://t.co/ZjdoQhUGBy",1225930150811848705,2020-02-07 23:51:39,Twitter for Android,0,4058
544,We regret to report 82 lives have been lost today in mainland China due to 2019-nCoV ARD we'll release our full report a bit later today than you guys are used to from us.,1225930149545287681,2020-02-07 23:51:38,TweetDeck,108,36
545,"After testing more than 1,000 samples from wild animals, South China Agricultural University scientists find the genome sequences of viruses found on pangolins to be 99% identical to those on #coronavirus patients. #nCoV https://t.co/Aj9OHzfs5Y",1225930148450422784,2020-02-07 23:51:38,Twitter for iPhone,0,498
546,"Yung nasingit sa usapan namin ng mga co teachers ko yung HIV while talking about NCoV, I made use of that opportunity to educate them of what it is really. 😊 Hindi nila alam ang U=U. For all  they know, once you have the virus, you die in no time.",1225930142540689409,2020-02-07 23:51:37,Twitter for iPhone,68,0
547,"@felix_the_helix @howroute This morning letting passengers off that ship in Bayonne NJ before test results on the sick were known could be a gigantic mistake. 
Where were the public health departments? #2019_nCov #Coronavirusnyc",1225930130742218755,2020-02-07 23:51:34,Twitter for iPad,0,6
548,Very informative article.  Cambridge estimates much closer to what’s been called fear mongering and conspiracy theory by others.  2 new infections every minute in China.  Only 25% of new cases detected outside of China. 😷 #coronavirusus #2019_nCov https://t.co/Re0AzKyOfP,1225930130683564032,2020-02-07 23:51:34,Twitter for iPhone,0,0
549,"SARS (2003): No social media, civilised people
nCoV (2019): Social media, mass hysteria coupled with a dash of FOMO",1225930107233005570,2020-02-07 23:51:28,Twitter for iPhone,0,30
550,"Which country's leader is able to take #responsibility of #globalleadership with #coronavirus crisis ? @YoshitoHori @Davos
#WuhanCoronavirus #2019_nCov",1225930102824812544,2020-02-07 23:51:27,Twitter for Android,0,1
551,"""Of course, when Zero Hedge suggested the same thing [...] we were immediately banned by Twitter. We look forward to reading Buzzfeed's article decrying The White House for daring to ask questions about the origin of this deadly pandemic.""
https://t.co/qnP4pNCBpb",1225930095493173248,2020-02-07 23:51:26,Twitter for iPhone,0,28
552,"#2019_nCoV #Coronavirus fears lead to mask shortages in China &amp; globally.

In the US, 96% of local pharmacies are experiencing a shortage of surgical masks, &amp; nearly 40% are don't have enough N95 respirators.

https://t.co/IJocluYTtm #2019nCoV",1225930054749822976,2020-02-07 23:51:16,Twitter for Android,0,2
553,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | Zero Hedge https://t.co/4yZiMa6tH1,1225930045795053569,2020-02-07 23:51:14,Twitter for Android,0,105
554,"Wla ng facemask dahil sa ncov then wla din akong mabilhan then i don’t know, I just felt that I should go to my mom’s room and voila, in her cabinet, I saw these facemask which she used during her dialysis. I felt that even though she is gone, she will always look after me 😊 https://t.co/ZjdoQhUGBy",1225930025909620736,2020-02-07 23:51:09,Twitter for iPhone,0,4058
555,"Li Wenliang the doctor who was among the first to warn about the coronavirus outbreak in late December -only to be silenced by the police, accused of spreading rumors - died Friday after becoming infected with the virus. interview link: https://t.co/ceQkYvf4uZ #coronavirus #nCov",1225930001670758400,2020-02-07 23:51:03,Tweetbot for iΟS,0,0
556,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | Zero Hedge https://t.co/4yZiMa6tH1,1225929933001838599,2020-02-07 23:50:47,Twitter for iPhone,0,105
557,"How #pharmacists can advice regarding the #coronavirus (2019-nCoV)! This can also be downloaded in the six official #UnitedNations languages here: https://t.co/CnAblXKgnd 
@FIP_org @WHO @THETlinks #reassurance #CwPAMS #2019nCoV #CoronarvirusOutbreak https://t.co/m3W6BlkQ76",1225929915167457280,2020-02-07 23:50:43,Twitter for Android,0,18
558,"Steroids are still in wide use for nCoV infection (as with SARS and MERS). But WHO recommend against, and the balance of evidence suggests harm. @clarkdrussell @jemillarni and I summarise the evidence in this paper, published a few minutes ago: https://t.co/24furgZP2K",1225929913552818183,2020-02-07 23:50:42,Twitter for Android,0,155
559,"@janellaparis_ DOH clarifies: The 60-year-old woman initially tested positive, but after a second round of tests tested negative for 2019-nCoV. This means that the virus can be eliminated as immune system mounts response against it, according to DOH USec Eric Domingo. | via @janellaparis_",1225929906783014913,2020-02-07 23:50:41,Twitter for Android,0,84
560,"Chinese fan edited an MV for Canadian-Chinese singer #KrisWu's #PoXiao based on internet materials of the touching moments during fighting #nCoV. Stay Strong, #Wuhan. Stay Strong, #China. Let's expect the cherry blossom in the beloved https://t.co/JxcumLUKtU cr: dunruxuwu https://t.co/kSPaswtytH",1225929897069035520,2020-02-07 23:50:38,Twitter for Android,0,396
561,"Wla ng facemask dahil sa ncov then wla din akong mabilhan then i don’t know, I just felt that I should go to my mom’s room and voila, in her cabinet, I saw these facemask which she used during her dialysis. I felt that even though she is gone, she will always look after me 😊 https://t.co/ZjdoQhUGBy",1225929879692050433,2020-02-07 23:50:34,Twitter for Android,0,4058
562,"Chinese fan edited an MV for Canadian-Chinese singer #KrisWu's #PoXiao based on internet materials of the touching moments during fighting #nCoV. Stay Strong, #Wuhan. Stay Strong, #China. Let's expect the cherry blossom in the beloved https://t.co/JxcumLUKtU cr: dunruxuwu https://t.co/kSPaswtytH",1225929865834090496,2020-02-07 23:50:31,Twitter Web App,0,396
563,"White House Asks Scuentists Investigate Whether Coronavirus Was Bio-Engineered -

A country that put millions of Uighurs into concentration camps &amp; harvested their organs could do anything! 

https://t.co/AGDZlxIudb",1225929857672065025,2020-02-07 23:50:29,Twitter Web App,0,38
564,"@dejinfa You got it right😂😂.we can't handle nCoV in Nigeria, faith is the rational way out",1225929854752784384,2020-02-07 23:50:28,Twitter for Android,1,0
565,"Doctor Warns Up To 30% Of Madical Staff Working in Wuhan Hospitals Now Are Infected With Deadly Virus -

https://t.co/8kPRDsZEb2",1225929844774576128,2020-02-07 23:50:26,Twitter Web App,0,29
566,"@thiagoleych @ShaanVP How confident are they in this? I assume survival time outside a host varies from strain to strain, so are we sure that this one (nCov-2019) plays by the same rules as the past coronaviruses?",1225929824449056768,2020-02-07 23:50:21,Twitter for iPhone,0,0
567,"Wla ng facemask dahil sa ncov then wla din akong mabilhan then i don’t know, I just felt that I should go to my mom’s room and voila, in her cabinet, I saw these facemask which she used during her dialysis. I felt that even though she is gone, she will always look after me 😊 https://t.co/ZjdoQhUGBy",1225929820632055808,2020-02-07 23:50:20,Twitter for Android,0,4058
568,"White House Asks Scuentists Investigate Whether Coronavirus Was Bio-Engineered -

A country that put millions of Uighurs into concentration camps &amp; harvested their organs could do anything! 

https://t.co/AGDZlxIudb",1225929805515935746,2020-02-07 23:50:16,Twitter Web App,0,38
569,"NCoV means.

""No Condom On Valentines """,1225929803112386560,2020-02-07 23:50:16,Twitter Web App,0,4
570,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | #FreeZeroHedge https://t.co/PXgIpsU5jN,1225929779804884994,2020-02-07 23:50:10,Twitter for iPhone,0,361
571,"There have been 4 common CoronaVirus
1. 229E alpha
2. NL63 alpha 
3. OC43 beta
4. HKU1 beta
Because of new animal human creations
5. MERS middle east respiratory syndrome 
6. SARS severe acute respiratory 
7. 2019 Novel nCoV
Chris Sanders 
#coronavirus
https://t.co/JmEhYZWI6o",1225929746296365057,2020-02-07 23:50:02,Twitter Web Client,0,20
572,"@inquirerdotnet @CMRamosINQ Secretary Duque, we're out of face mask. You can't cremate infected cadaver of deadly virus nCoV, nor have the mind where to quarantine our citizens coming from Wuhan.

You're late imposing travel restrictions allowing infected Chinese making multiple travel inside the country?😖",1225929744325206017,2020-02-07 23:50:02,Twitter for iPhone,0,4
573,"Kya Wilrick: guys, nag cancel ba mo municipal or school activities? Bcos of nCoV?
Aaliyah: yes, diria saamo
Ate fem: nag cancel saamo because of orange warning sa weather. dili abt sa virus😂
Me: Yes, yesterday lang na cancel tanan.",1225929725861720064,2020-02-07 23:49:57,Twitter for Android,1,1
574,@XinyiWa61465941 @GDavisCdn @BBCWorld @XinyiWa61465941 you make me laugh the depending of your goverment they not learn mistakes remember sars? What they learn from it spreading ncov?🤣🤣🤣,1225929724414713857,2020-02-07 23:49:57,Twitter for Android,0,0
575,@EvanWx626 Thanks :),1225929709416058882,2020-02-07 23:49:54,Twitter Web App,1,0
576,"@DrEricDing Perhaps some bats rather than people escaped from the lab..I have no idea how far they travel ..we might never know..but at least after almost 2 mos since detected The right question is being asked for which people were severely chastized &amp; banned. 
https://t.co/WKkbKMXA1M",1225929657024905221,2020-02-07 23:49:41,Twitter Web App,0,1
577,"""Public morale has been boosted across the nation in fighting against the #epidemic.""

—Chen Dongxiao, President at the Shanghai Institute for International Studies 

https://t.co/jWRnzADSva",1225929602855399424,2020-02-07 23:49:28,Twitter for Android,0,3
578,Doctor Warns Up To 30% Of Medical Staff Working In Wuhan Hospital Now Infected With nCoV | Zero Hedge https://t.co/Dwl3xxFEab,1225929583037440001,2020-02-07 23:49:23,Twitter for iPhone,0,2
579,"Wla ng facemask dahil sa ncov then wla din akong mabilhan then i don’t know, I just felt that I should go to my mom’s room and voila, in her cabinet, I saw these facemask which she used during her dialysis. I felt that even though she is gone, she will always look after me 😊 https://t.co/ZjdoQhUGBy",1225929564548845568,2020-02-07 23:49:19,Twitter for Android,0,4058
580,Here’s a rundown on the Coronavirus (2019-nCoV): https://t.co/qfla5CcOcU,1225929546526068738,2020-02-07 23:49:15,Twitter for iPhone,0,30
581,"[Infographics] 2019-nCoV Situation update (Feb 7, 2020)

#2019nCoV #CoronaOutbreak https://t.co/ChgbzgkwN2",1225929546056122368,2020-02-07 23:49:15,Twitter for Android,0,22
582,Most of the modelers responding to nCoV are doing so pro bono. There is no funding for this work. Every outbreak they drop the work they are funded to do and volunteer their expertise to help us all to understand what is happening and how to respond. 1/,1225929543950708737,2020-02-07 23:49:14,Twitter Web App,0,164
583,@Lovegingerbean1 @PinoyAkoBlog WHO praises China for its management of nCOV outbreak. It imposed a lockdown. Now it’s says it’s wrong to impose a travel ban ? Is someone schizophrenic?,1225929513512525825,2020-02-07 23:49:07,Twitter for iPhone,0,2
584,Coronavirus Update: White House Steps In To 'Rapidly' Investigate Origins Of NCov https://t.co/JRjrCTZzWh,1225929507682516993,2020-02-07 23:49:05,Twitter for iPhone,0,48
585,"30 hours after birth, a newborn in Wuhan, the #nCoV epicenter, was diagnosed with the virus, leading medical experts to conjecture the #coronavirus may vertically be transmitted between mother and baby. https://t.co/He7vmjWQri",1225929506562564096,2020-02-07 23:49:05,Twitter for Android,0,915
586,i really wanna watch birds of pret but this ncov is VERY RESTRICTING,1225929505916604416,2020-02-07 23:49:05,Twitter for iPhone,0,0
587,"@freezerohedge What if virus did escape from China lab in Wuhan and markets are cover story or what if virus did come from Wuhan markets and virus escape China gov lab is fake news who knows?
https://t.co/LlZSw7WXRi",1225929487621201921,2020-02-07 23:49:01,Twitter for iPhone,0,1
588,"CCTV shows Philippines' 1st nCoV fatality was coughing, wearing mask in Dumaguete https://t.co/z3OUO4KJbR",1225929486480265216,2020-02-07 23:49:00,Twitter for Android,0,39
589,Here’s a rundown on the Coronavirus (2019-nCoV): https://t.co/qfla5CcOcU,1225929470135005184,2020-02-07 23:48:57,Twitter for iPhone,0,30
590,"I noticed early warnings of wuhan virus to public but nobody understood my signal of wearing mask.
#coronavirus #WuhanCoronavirus #2019_nCov https://t.co/eHP62FTdp5 https://t.co/Yn6wo3N2Pd",1225929460597215232,2020-02-07 23:48:54,Twitter for Android,0,1
591,"@Unaamorcita Checking my not-having-pneumonia privilege so hard that I booked a flight to Wuhan to ask nCoV-2019 patients to cough on me.

""Woke"" politics need to die. If this were the 1880s, you'd be harping at the NY Department of Street Cleaning and Jacob Riis for ""harassing immigrants.""",1225929457187348481,2020-02-07 23:48:53,Twitter for Android,2,0
592,Here’s a rundown on the Coronavirus (2019-nCoV): https://t.co/qfla5CcOcU,1225929449952047104,2020-02-07 23:48:52,Twitter for iPhone,0,30
593,"Wla ng facemask dahil sa ncov then wla din akong mabilhan then i don’t know, I just felt that I should go to my mom’s room and voila, in her cabinet, I saw these facemask which she used during her dialysis. I felt that even though she is gone, she will always look after me 😊 https://t.co/ZjdoQhUGBy",1225929418452828161,2020-02-07 23:48:44,Twitter for Android,0,4058
594,"[Infographics] 2019-nCoV Situation update (Feb 7, 2020)

#2019nCoV #CoronaOutbreak https://t.co/ChgbzgkwN2",1225929417416790017,2020-02-07 23:48:44,TweetDeck,0,22
595,Here’s a rundown on the Coronavirus (2019-nCoV): https://t.co/qfla5CcOcU,1225929416485765121,2020-02-07 23:48:44,Twitter for iPhone,0,30
596,Here’s a rundown on the Coronavirus (2019-nCoV): https://t.co/qfla5CcOcU,1225929401486856192,2020-02-07 23:48:40,Twitter for Android,0,30
597,"@inquirerdotnet @CMRamosINQ Secretary Duque, we're out of face mask. You can't cremate infected cadaver of deadly virus nCoV, nor have the mind where to quarantine our citizens coming from Wuhan.

You're late imposing travel restrictions allowing infected Chinese making multiple travel inside the country?😖",1225929338639417349,2020-02-07 23:48:25,Twitter for iPhone,0,4
598,"Clinical Characteristics of Patients With 2019 Novel Coronavirus (2019-nCoV)–Infected Pneumonia in Wuhan, China https://t.co/SkmSmqrAyr",1225929323129032705,2020-02-07 23:48:21,Twitter for iPhone,0,1
599,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | Zero Hedge https://t.co/4yZiMa6tH1,1225929315218489344,2020-02-07 23:48:20,Twitter for iPad,0,105
600,"Another Taiwanese has tested positive for the novel coronavirus (2019-nCoV) after a recent trip overseas, bringing the total number of confirmed cases of the respiratory virus in Taiwan to 17, the Central Epidemic Command Center (CECC) said Saturday.
https://t.co/cXqMR5iA4X",1226294630221639680,2020-02-08 23:59:57,Twitter for Android,0,1
601,2019 Novel Coronavirus(2019-nCoV) in the U.S. | CDC https://t.co/rclqkkCDVY via @CDCgov,1226294614258147329,2020-02-08 23:59:54,Twitter Web Client,0,0
602,"The DFA brought back to the Philippines today a total of 30 Filipinos who wished to return home from Wuhan City, ground zero of the 2019 Novel Coronavirus Acute Respiratory Disease (2019-nCoV ARD).
@teddyboylocsin 
#AssistancetoNationals
#DFAinACTION https://t.co/qk61e1o92W",1226294575515332609,2020-02-08 23:59:44,Twitter for iPhone,0,28
603,So many BREAKING NEWS about nCov virus outbreak. I am actually waiting for Bato Dela Rosa to ask if this outbreak was created so that face mask makers can make money #OustDuterte #OUSTDUTERTE2020 #sarcasm https://t.co/ETIOSD4TOb,1226294574194184192,2020-02-08 23:59:44,Twitter for iPad,0,0
604,The 1st confirmed Philippine #nCoV case has now recovered and is no longer shedding virus. She needs 1 more negative test  to go home. This shows that nCoV is NOT always fatal (2% mortality is the latest) AND recovery is MORE likely than dying. #wewillbeok https://t.co/bDSYU8E6aG,1226294572763926528,2020-02-08 23:59:44,Twitter Web App,0,1834
605,"UPDATE: The death toll from the global #coronavirus outbreak has risen to 805, passing the SARS death toll in two months.

China's Hubei province has also reported 2,147 additional cases as of Feb. 8, lifting the total to 27,100 #nCoV https://t.co/rBJSNTFCAk",1226294566527152128,2020-02-08 23:59:42,Twitter for iPad,0,109
606,"Sign up for our limited token airdrop now.
Don't miss out on $nCoV

https://t.co/S4ROLZrjKH

#Corona #CoronaOutbreak 
@cctip_io airdrop 0.001 ETH 50 https://t.co/YNGT7VhEC2",1226294550651637760,2020-02-08 23:59:38,Twitter for iPhone,0,57
607,"DOH-DFA repatriation team brings back to Philippines 30 OFWs who wished to return home from Wuhan City, China amid nCoV ARD outbreak (📷 DFA) @ABSCBNNews https://t.co/k6qevIxPjr",1226294535539458048,2020-02-08 23:59:35,Twitter for iPhone,2,1
608,"JUST IN: OFWs from #nCoV-hit city of Wuhan in China have arrived in the Philippines, @DFAPHL says https://t.co/OAvwMEb4zX",1226294522235080704,2020-02-08 23:59:32,Twitter for iPhone,0,52
609,"As of now 2019-nCoV surpassed the death toll of SARS.

Total deaths: 806. 

#coronavirus",1226294511220903937,2020-02-08 23:59:29,TweetDeck,0,29
610,"The 2019-nCoV #coronavirus originated in Wuhan, China, and has spread to 24 other countries to date.
😷 So should you wear a mask? @CDCgov has advice about when you should &amp; shouldn't put on a mask. https://t.co/VqKddVi6Rq",1226294506368069632,2020-02-08 23:59:28,Twitter for Android,0,3
611,"@bgrahamdisciple @TESLAcharts There is good news in those #s! While fairly contagious, nCoV isn't terribly fatal. 

Dividing true deaths (admittedly a bit larger than official data) by true nCoV cases (much larger than suspected cases because many health patients have mild symptoms) would show low mortality",1226294479264604161,2020-02-08 23:59:21,Twitter Web App,2,0
612,"Another Taiwanese has tested positive for the novel coronavirus (2019-nCoV) after a recent trip overseas, bringing the total number of confirmed cases of the respiratory virus in Taiwan to 17, the Central Epidemic Command Center (CECC) said Saturday.
https://t.co/cXqMR5iA4X",1226294466480181249,2020-02-08 23:59:18,Twitter for Android,4,1
613,"@SciencePartisan Interesting, right? Ebola, Nipah, Hendra, nCoV, etc. Scary.",1226294465259855872,2020-02-08 23:59:18,Twitter Web App,2,0
614,"A Chinese man who was warded in Johor after being tested positive for the 2019 nCoV has been discharged and given permission to go home, making him the second patient in Malaysia to make full recovery. https://t.co/dX8BoeOL1w",1226294460683710465,2020-02-08 23:59:17,Twitter for Android,0,160
615,"Eurosurveillanc: RT ECDC_EU: #JustPublished:
Personal protective equipment (PPE) needs in healthcare settings for the care of patients with suspected or confirmed novel coronavirus (2019-nCoV) - read our technical report, supporting public health prepare… https://t.co/Nhjg1ozBhY",1226294424273137665,2020-02-08 23:59:08,Twitter for Android,0,1
616,"There's something about her mind that I will never understand 

https://t.co/y6R8mQ0Pzu",1226294385119121409,2020-02-08 23:58:59,Twitter for iPhone,0,1055
617,"In a single-center case series of 138 hospitalized patients with confirmed #nCoV–Infected #Pneumonia (NCIP) in #Wuhan China, hospital-related transmission of nCoV was suspected in 41% of patients, 26% received ICU care, mortality was 4.3%.
(just published)
https://t.co/trSAHQ0cMh",1226294383542140928,2020-02-08 23:58:59,Twitter for iPhone,0,7
618,"As of 22:30 February 8th (GMT) there have been 37,111 confirmed cases of 2019-nCoV #coronavirus worldwide. That is up by 2736 in the last 24 hours. https://t.co/x2ulQpc4jq",1226294375241568257,2020-02-08 23:58:57,Twitter for iPhone,0,24
619,White House Asks Scientists To Investigate Whether 2019-nCoV Was Bio-Engineered | Zero Hedge https://t.co/oDj7Vxo4MA,1226294314445176832,2020-02-08 23:58:42,Twitter Web App,0,10
620,"New @JAMA study: 41% of first 138 patients w/ #nCoV at hospital in #Wuhan, #China presumed infected in hospital. This is big news. Read why in my piece @CNN: https://t.co/UssoOaZ5ok",1226294311005847552,2020-02-08 23:58:41,Twitter for iPhone,0,188
621,"@trvrb If #2019-nCoV becomes pandemic, humanity may be stuck with it indefinitely. the virus might become endemic in the human population, just like four other coronaviruses 
How much death and disease it would cause is anyone's guess
https://t.co/IRm8AJRf9b",1226294300125749248,2020-02-08 23:58:39,Twitter Web App,0,0
622,NCOV - No Ca-date On Valentines,1226294287320510464,2020-02-08 23:58:36,Twitter for Android,0,7075
623,"Such a good news. Fyi, kaletra is -navir family, an antiretroviral drug. Use to treat HIV. Please don’t say that it’s a new drug made by the pharmaceutical giants to gain profit from nCOV okay. https://t.co/AGgXp6Cdg6",1226294286183845888,2020-02-08 23:58:35,Twitter for iPhone,0,81
624,#Coronavirus: Largest analysis of #nCoV genomic data to date confirms it originated in bats &amp; shows low  heterogeneity. Evidence suggests a hyper-variable 'hotspot' suggesting the existence of 2 viral subtypes. Journal of Medical Virology https://t.co/DLXoQvuprJ https://t.co/d3XMVc8i96,1226294268601544704,2020-02-08 23:58:31,Twitter Web App,0,11
625,#Coronavirus: Largest analysis of #nCoV genomic data to date confirms it originated in bats &amp; shows low  heterogeneity. Evidence suggests a hyper-variable 'hotspot' suggesting the existence of 2 viral subtypes. Journal of Medical Virology https://t.co/DLXoQvuprJ https://t.co/d3XMVc8i96,1226294215656845312,2020-02-08 23:58:19,TweetDeck,0,11
626,"China has another health care challenge bigger than nCoV or all the other viruses combined, type 2 DM. https://t.co/mhfCJmTuQG",1226294211604955136,2020-02-08 23:58:18,Twitter for Android,6,0
627,"@lionheartleojai Because only a few labs have the ability to test nCoV at the moment. It is a very new test, it takes time to develop protocols, and then confirm the test works.  Most testing right now done by state labs.",1226294182077030400,2020-02-08 23:58:11,Twitter for iPhone,2,0
628,"nCoV outbreak: S'pore raises DORSCON level to orange; schools to suspend inter-school, external activities

S'pore elevates risk level as situation escalates. Clearly situation is very fluid. Wish our colleagues there well. We need to prepare too.
  
https://t.co/0KwVjnRQAa",1226294161470455811,2020-02-08 23:58:06,Twitter for iPhone,0,6
629,"So let's just calm down and not panic. Let DOH do their job. They've made some blunders but we should still trust them with this. Last time we didn't we had a measles, dengue, and polio outbreak. Ncov will pass, let's just stay calm",1226294141929189376,2020-02-08 23:58:01,Twitter Web App,0,0
630,Continued efforts are being made toward containing and ending the nCoV outbreak before it leads to widespread community transmission in countries around the world.  However what we know about this virus /epidemic suggests this goal is likely not attainable:,1226294133200949248,2020-02-08 23:57:59,Twitter for Android,0,57
631,"BREAKING: China #nCoV death toll soars to 803, official says | via @AFP https://t.co/3lAXIwSJhl",1226294121142161408,2020-02-08 23:57:56,Twitter for Android,0,30
632,"View today's updated 2019-nCoV case tracker as of February 7, 2020 (12:00pm) at: https://t.co/8zEAbMC89s

For live updates on the situation, stay tuned through the following link:

https://t.co/WDgBWI22uJ https://t.co/RR1rOkJfTD",1226294117249908736,2020-02-08 23:57:55,Twitter for Android,0,60
633,"#CoronavirusOutbreak 

World Health Organization, Philippines, warns 2019-nCoV can survive in both hot and humid climates, as well as cold and dry.

https://t.co/3tvlPRj4gZ via @manilabulletin",1226294077869764610,2020-02-08 23:57:46,Twitter for Android,0,0
634,"Well this isn't good news. Unfortunately we may be at the end of any possible containment in Wuhan, Hubei.
If this carries on, soon other surrounding provinces will run out of room in their ICU'S.
#CORONAVIRUS #CoronaOutbreak #Wuhan #Ncov #Hubei #WuhanCoronavirus https://t.co/IrqH4nAWLq",1226294062459781120,2020-02-08 23:57:42,Twitter for Android,5,2
635,"As confirmed cases of the novel #coronavirus (2019-nCoV) continue to rise globally, #Indonesia is taking concrete measures against a potential virus #outbreak. Read our latest update on the country’s readiness here ➡️➡️➡️ https://t.co/LWVXcIdKC4 https://t.co/SAUpUGaBQt",1226293988723810304,2020-02-08 23:57:25,Twitter for Android,0,66
